sensorspeed,units,gravity,Accuracy
0.385,2.791,6.857,5
0.397,2.89,6.505,5
0.385,3.031,6.139,5
0.378,3.184,5.942,5
0.436,3.289,5.739,6
0.448,3.495,5.545,5
0.464,3.622,5.454,5
0.508,3.718,5.392,5
0.567,3.859,5.339,5
0.584,3.948,5.305,5
0.558,4.02,5.339,5
0.536,4.089,5.339,5
0.486,4.163,5.325,5
0.378,4.242,5.272,5
0.235,4.336,5.267,5
0.122,4.384,5.325,5
-0.009,4.434,5.406,5
-0.176,4.534,5.557,5
-0.341,4.609,5.899,5
-0.507,4.621,6.366,5
-0.595,4.683,6.792,5
-0.645,4.707,7.343,5
-0.765,4.616,8.119,5
-0.916,4.551,8.866,5
-0.875,4.513,9.51,5
-0.583,4.475,9.924,5
0.191,4.666,9.629,5
0.127,4.422,9.33,5
-0.329,4.175,9.356,5
-0.521,3.929,9.378,6
-0.559,3.704,9.407,5
-0.571,3.55,9.433,5
-0.329,3.371,9.435,5
0.029,3.34,9.368,5
0.455,3.342,9.194,5
1.008,3.471,8.751,5
1.489,3.629,8.111,5
1.796,3.766,7.455,5
2.076,3.912,7.041,5
2.274,3.95,6.864,5
2.468,4.015,6.945,5
2.564,4.024,7.221,5
2.511,3.955,7.606,5
2.346,3.893,8.04,5
2.179,3.819,8.471,5
2.045,3.823,8.868,5
2.095,3.862,9.026,5
2.236,3.874,8.928,5
2.346,3.905,8.76,5
2.358,3.866,8.535,5
2.27,3.91,8.346,5
2.104,3.989,8.236,5
1.951,4.075,8.224,5
1.858,4.135,8.341,5
1.755,4.216,8.523,6
1.657,4.336,8.712,5
1.518,4.424,8.873,5
1.429,4.446,9.04,5
1.377,4.479,9.146,5
1.35,4.441,9.287,5
1.326,4.35,9.366,5
1.338,4.238,9.335,5
1.451,4.041,9.337,5
1.501,3.893,9.368,5
1.527,3.754,9.591,5
1.58,3.615,9.83,5
1.69,3.491,10.07,5
1.836,3.383,10.283,5
1.899,3.268,10.46,5
2.006,3.201,10.786,5
2.215,3.275,11.087,5
2.42,3.55,11.2,5
2.528,3.957,11.006,5
2.416,4.352,10.618,5
2.009,4.654,10.242,5
1.463,4.7,10.034,5
0.864,4.668,10.103,5
0.278,4.635,10.407,5
-0.193,4.616,10.805,5
-0.576,4.652,11.102,6
-0.914,4.64,11.269,5
-1.153,4.566,11.415,5
-1.237,4.388,11.523,5
-1.232,4.091,11.672,5
-1.112,3.761,11.901,5
-0.947,3.421,12.167,5
-0.758,3.079,12.5,5
-0.507,2.801,12.787,5
-0.303,2.619,13.094,5
-0.03,2.49,13.333,5
0.261,2.461,13.46,5
0.472,2.495,13.506,5
0.709,2.576,13.472,5
0.948,2.662,13.285,5
1.135,2.748,12.95,5
1.245,2.873,12.624,5
1.283,2.978,12.265,5
1.247,3.057,11.827,5
1.156,3.167,11.291,5
1.135,3.253,10.755,5
1.061,3.368,10.381,5
1.008,3.44,10.18,5
0.893,3.505,10.012,5
0.764,3.543,10.053,6
0.596,3.582,10.249,5
0.5,3.615,10.518,5
0.419,3.653,10.767,5
0.371,3.684,10.927,5
0.175,3.694,10.972,5
-0.047,3.687,10.915,5
-0.138,3.682,10.731,5
-0.133,3.68,10.391,5
-0.107,3.613,9.988,5
-0.061,3.565,9.514,5
0.055,3.5,9,5
0.141,3.419,8.569,5
0.156,3.337,8.152,5
0.244,3.222,7.776,5
0.376,3.184,7.503,5
0.45,3.158,7.24,5
0.529,3.186,6.957,5
0.603,3.206,6.656,5
0.663,3.253,6.342,5
0.74,3.225,6.05,5
0.819,3.201,5.724,5
0.843,3.117,5.559,5
0.946,3.048,5.408,5
0.97,2.93,5.329,5
0.678,2.935,5.495,5
0.105,3.04,6.052,6
-0.325,3.227,6.802,5
-0.449,3.39,7.446,5
-0.44,3.567,7.882,5
-0.308,3.577,7.879,5
-0.133,3.546,7.664,5
0.11,3.423,7.367,5
0.39,3.306,7.077,5
0.776,3.242,6.605,5
1.154,3.215,6.191,5
1.477,3.225,5.839,5
1.827,3.289,5.506,5
2.124,3.402,5.222,5
2.296,3.522,4.999,5
2.435,3.682,4.728,5
2.461,3.828,4.537,5
2.43,4.044,4.534,5
2.248,4.336,4.834,5
1.973,4.611,5.332,5
1.714,4.834,5.839,5
1.513,5.071,6.222,5
1.298,5.188,6.562,5
1.101,5.317,6.847,5
0.907,5.459,7.068,5
0.615,5.564,7.245,6
0.388,5.641,7.376,5
0.256,5.691,7.398,5
0.165,5.662,7.319,5
0.148,5.597,7.173,5
0.129,5.528,7.094,5
0.16,5.368,7.039,5
0.199,5.248,7,5
0.266,5.099,7.108,5
0.388,4.929,7.312,5
0.654,4.798,7.628,5
0.986,4.585,8.03,5
1.326,4.429,8.401,5
1.573,4.209,8.822,5
1.712,3.989,9.323,5
1.767,3.802,9.814,5
1.8,3.613,10.276,5
1.762,3.512,10.726,5
1.59,3.479,11.15,5
1.393,3.538,11.552,5
1.192,3.596,11.691,5
1.118,3.706,11.619,5
1.037,3.797,11.387,5
1.101,3.888,10.996,5
1.197,3.883,10.515,5
1.207,3.926,9.938,6
1.228,3.967,9.397,5
1.305,4.046,8.928,5
1.381,4.151,8.717,5
1.427,4.285,8.748,5
1.403,4.408,8.949,5
1.334,4.568,9.191,5
1.168,4.685,9.416,5
0.938,4.783,9.562,5
0.666,4.896,9.747,5
0.524,4.999,9.955,5
0.46,4.989,10.101,5
0.397,5.004,10.067,5
0.299,5.011,9.986,5
0.208,5.02,9.9,5
0.132,5.04,9.694,5
0.132,5.08,9.531,5
0.103,5.15,9.45,5
0.067,5.202,9.373,5
-0.016,5.226,9.229,5
-0.006,5.212,9.083,5
-0.049,5.214,9.055,5
-0.102,5.202,8.978,5
-0.191,5.143,9.014,5
-0.238,5.114,8.978,6
-0.241,5.169,8.87,5
-0.131,5.207,8.636,5
0.103,5.308,8.372,5
0.393,5.483,8.126,5
0.675,5.645,7.795,5
0.831,5.715,7.254,5
0.733,5.715,6.67,5
0.467,5.7,6.17,5
0.139,5.605,5.981,5
-0.159,5.442,6.174,5
-0.504,5.269,6.596,5
-0.82,5.109,7.261,5
-1.103,4.884,8.059,5
-1.445,4.513,8.844,5
-1.629,4.197,9.723,5
-1.737,3.931,10.508,5
-1.716,3.601,11.293,5
-1.608,3.27,12.067,5
-1.445,2.966,12.802,5
-1.239,2.684,13.427,5
-0.988,2.411,13.822,5
-0.648,2.179,13.994,5
-0.262,1.987,13.936,5
0.096,1.889,13.733,5
0.469,1.894,13.168,6
0.764,1.949,12.454,5
0.962,2.059,11.638,5
1.116,2.262,10.755,5
1.221,2.442,9.929,5
1.307,2.602,9.17,5
1.317,2.787,8.466,5
1.252,3.005,7.891,5
1.152,3.273,7.405,5
1.089,3.55,6.974,5
1.032,3.768,6.687,5
0.903,4.02,6.452,5
0.668,4.34,6.349,5
0.323,4.582,6.335,5
0.079,4.791,6.344,5
-0.183,4.994,6.452,5
-0.504,5.178,6.601,5
-0.787,5.351,6.751,5
-1.16,5.511,6.929,5
-1.483,5.731,7.161,5
-1.876,5.942,7.293,5
-2.197,6.081,7.34,5
-2.417,6.201,7.376,5
-2.657,6.294,7.328,5
-2.846,6.323,7.309,5
-2.965,6.347,7.281,6
-3.042,6.306,7.326,5
-3.123,6.208,7.422,5
-3.133,6.122,7.63,5
-3.157,6,7.903,5
-3.088,5.837,8.219,5
-3.049,5.684,8.459,5
-2.992,5.526,8.688,5
-2.858,5.293,8.856,5
-2.652,5.075,9.026,5
-2.369,4.822,9.16,5
-2.142,4.568,9.335,5
-1.936,4.391,9.399,5
-1.663,4.127,9.426,5
-1.287,3.965,9.261,5
-0.88,3.814,9.081,5
-0.535,3.67,8.83,5
-0.231,3.548,8.59,5
0.026,3.51,8.322,5
0.266,3.565,7.992,5
0.491,3.615,7.815,5
0.721,3.682,7.599,5
0.85,3.744,7.427,5
0.922,3.809,7.261,5
0.972,3.821,7.228,6
1.049,3.857,7.113,5
1.077,3.907,7.135,5
1.14,3.938,7.123,5
1.243,3.95,7.118,5
1.326,4.015,7.063,5
1.415,4.106,7.034,5
1.482,4.151,7.02,5
1.551,4.154,7.044,5
1.65,4.18,7.113,5
1.709,4.091,7.276,5
1.662,4.032,7.398,5
1.561,3.998,7.633,5
1.403,4.094,7.874,5
1.214,4.197,8.154,5
1.008,4.343,8.42,5
0.812,4.513,8.581,5
0.673,4.637,8.617,5
0.536,4.759,8.533,5
0.345,4.826,8.461,5
0.163,4.898,8.336,5
0.024,4.968,8.253,5
-0.08,5.008,8.277,5
-0.191,5.085,8.43,5
-0.31,5.099,8.526,5
-0.459,5.121,8.667,5
-0.634,5.138,8.854,6
-0.684,5.152,9.031,5
-0.691,5.152,9.237,5
-0.634,5.114,9.352,5
-0.519,5.08,9.344,5
-0.392,5.016,9.285,5
-0.25,4.937,9.146,5
-0.095,4.891,8.983,5
0.067,4.92,8.837,5
0.18,4.925,8.777,5
0.28,4.913,8.734,5
0.333,4.865,8.681,5
0.306,4.846,8.755,5
0.22,4.872,8.889,5
0.067,4.905,8.952,5
-0.073,4.91,9.079,5
-0.215,4.913,9.196,5
-0.344,4.91,9.352,5
-0.432,4.889,9.466,5
-0.473,4.846,9.486,5
-0.44,4.781,9.524,5
-0.365,4.69,9.495,5
-0.258,4.575,9.457,5
-0.102,4.51,9.388,6
-0.018,4.472,9.361,5
0.098,4.455,9.383,5
0.208,4.503,9.371,5
0.294,4.587,9.287,5
0.285,4.69,9.153,5
0.268,4.755,8.952,5
0.17,4.783,8.717,5
0.182,4.865,8.674,5
0.232,5.023,8.624,5
0.302,5.253,8.459,5
0.187,5.478,8.085,5
-0.092,5.538,7.661,5
-0.499,5.478,7.364,5
-0.966,5.327,7.455,5
-1.469,5.056,7.86,5
-1.886,4.798,8.411,5
-2.195,4.549,8.988,5
-2.434,4.317,9.689,5
-2.64,4.044,10.474,5
-2.762,3.785,11.162,5
-2.733,3.529,11.755,5
-2.511,3.189,12.131,5
-2.166,2.887,12.318,5
-1.747,2.559,12.354,5
-1.258,2.222,12.294,5
-0.734,1.963,12.076,6
-0.215,1.858,11.693,5
0.347,1.831,11.145,5
0.757,1.953,10.429,5
1.029,2.157,9.718,5
1.214,2.303,9.052,5
1.386,2.43,8.497,5
1.453,2.54,8.011,5
1.494,2.65,7.678,5
1.484,2.791,7.302,5
1.47,2.921,7.024,5
1.334,3.036,6.886,5
1.168,3.23,6.833,5
1.022,3.333,6.847,5
0.768,3.445,6.878,5
0.443,3.519,7.039,5
0.055,3.567,7.324,5
-0.339,3.689,7.764,5
-0.665,3.778,8.181,5
-0.878,3.847,8.564,5
-1.057,3.979,8.799,5
-1.194,4.118,8.952,5
-1.371,4.211,8.904,5
-1.479,4.309,8.775,5
-1.524,4.364,8.595,5
-1.541,4.372,8.391,6
-1.517,4.412,8.114,5
-1.5,4.46,7.889,5
-1.455,4.422,7.647,5
-1.321,4.429,7.496,5
-1.201,4.408,7.345,5
-1.055,4.321,7.216,5
-0.935,4.312,7.161,5
-0.794,4.273,7.089,5
-0.636,4.161,7.039,5
-0.507,4.142,7.075,5
-0.334,4.094,7.161,5
-0.248,4.015,7.249,5
-0.107,3.974,7.36,5
0.057,3.919,7.489,5
0.273,3.869,7.656,5
0.505,3.823,7.807,5
0.699,3.804,7.927,5
0.924,3.833,8.028,5
1.058,3.811,8.128,5
1.118,3.878,8.14,5
1.183,3.972,8.133,5
1.257,4.008,8.044,5
1.372,4.118,7.977,5
1.448,4.249,7.815,5
1.499,4.36,7.661,6
1.463,4.458,7.527,5
1.422,4.551,7.434,5
1.345,4.704,7.307,5
1.255,4.848,7.252,5
1.128,5.023,7.261,5
1.051,5.174,7.144,5
1.017,5.289,7.046,5
0.934,5.327,7.041,5
0.833,5.375,7.082,5
0.725,5.375,7.137,5
0.668,5.358,7.24,5
0.575,5.344,7.381,5
0.436,5.291,7.664,5
0.247,5.289,8.032,5
0.038,5.329,8.466,5
0.01,5.339,8.77,5
0.022,5.315,9.026,5
0.053,5.202,9.189,5
0.077,5.097,9.241,5
0.122,4.98,9.196,5
0.189,4.927,9.158,5
0.268,4.91,9.162,5
0.354,4.896,9.229,5
0.429,4.92,9.299,5
0.421,4.882,9.361,6
0.421,4.87,9.466,5
0.469,4.829,9.632,5
0.508,4.812,9.785,5
0.567,4.815,9.96,5
0.716,4.736,10.041,5
0.848,4.68,10.139,5
0.912,4.616,10.134,5
1.006,4.47,10.194,5
1.152,4.295,10.245,5
1.317,4.144,10.309,5
1.448,4.08,10.345,5
1.539,4.039,10.374,5
1.549,4.022,10.403,5
1.583,4.046,10.393,5
1.597,4.094,10.395,5
1.602,4.125,10.455,5
1.616,4.096,10.443,5
1.597,4.089,10.462,5
1.477,4.096,10.484,5
1.365,4.094,10.455,5
1.259,4.075,10.441,5
1.202,4.091,10.374,5
1.19,4.163,10.324,5
1.257,4.247,10.233,6
1.372,4.463,10.024,5
1.496,4.743,9.701,5
1.537,4.953,9.275,5
1.53,5.123,8.801,5
1.429,5.253,8.449,5
1.269,5.257,8.272,5
1.053,5.21,8.238,5
0.759,5.147,8.451,5
0.5,4.985,8.775,5
0.256,4.757,9.165,5
0.081,4.592,9.665,5
-0.068,4.446,10.264,5
-0.229,4.249,10.874,5
-0.396,4.034,11.482,5
-0.521,3.763,12.021,5
-0.641,3.407,12.557,5
-0.724,3.06,12.914,5
-0.705,2.892,13.125,5
-0.588,2.722,13.115,5
-0.454,2.638,12.859,5
-0.258,2.59,12.49,5
-0.071,2.643,12.067,5
0.144,2.796,11.59,5
0.323,2.868,11.123,5
0.46,2.918,10.599,6
0.565,3.016,10.051,5
0.615,3.079,9.5,5
0.689,3.139,9.079,5
0.725,3.27,8.72,5
0.723,3.318,8.509,5
0.644,3.435,8.298,5
0.51,3.524,8.176,5
0.405,3.622,8.054,5
0.299,3.67,8.044,5
0.213,3.723,8.14,5
0.201,3.754,8.396,5
0.218,3.778,8.688,5
0.16,3.809,9.059,5
0.168,3.768,9.364,5
0.187,3.663,9.692,5
0.151,3.629,9.943,5
0.127,3.526,10.036,5
0.141,3.431,10.134,5
0.163,3.388,10.106,5
0.163,3.366,10.017,5
0.194,3.289,9.866,5
0.163,3.261,9.744,5
0.129,3.265,9.682,5
0.127,3.258,9.613,5
0.124,3.222,9.572,6
0.153,3.186,9.574,5
0.191,3.203,9.581,5
0.275,3.239,9.593,5
0.278,3.21,9.634,5
0.345,3.167,9.696,5
0.436,3.127,9.716,5
0.443,3.081,9.684,5
0.587,3.069,9.598,5
0.666,3.024,9.466,5
0.761,2.973,9.292,5
0.907,2.906,9.117,5
0.998,2.858,8.957,5
0.994,2.818,8.772,5
1.063,2.818,8.638,5
1.135,2.823,8.444,5
1.156,2.842,8.26,5
1.14,2.904,8.095,5
1.137,2.993,7.927,5
1.173,3.036,7.786,5
1.221,3.074,7.628,5
1.29,3.115,7.453,5
1.329,3.167,7.266,5
1.338,3.246,7.132,5
1.269,3.309,7.048,5
1.183,3.452,7.034,6
1.113,3.637,7.111,5
1.08,3.775,7.187,5
1.032,3.902,7.348,5
1.02,3.965,7.407,5
1.104,3.989,7.345,5
1.202,3.955,7.245,5
1.266,3.974,7.204,5
1.372,3.984,7.077,5
1.444,4.036,6.972,5
1.389,4.151,6.857,5
1.281,4.314,6.857,5
1.199,4.494,6.974,5
1.14,4.618,7.158,5
1.161,4.695,7.269,5
1.152,4.743,7.319,5
1.152,4.819,7.415,5
1.168,4.879,7.592,5
1.223,5.004,7.853,5
1.302,5.087,8.08,5
1.398,5.159,8.31,5
1.501,5.214,8.468,5
1.53,5.238,8.588,5
1.441,5.327,8.784,5
1.305,5.377,9.057,5
1.235,5.439,9.313,6
1.211,5.504,9.526,5
1.197,5.514,9.675,5
1.207,5.516,9.706,5
1.238,5.487,9.567,5
1.216,5.384,9.419,5
1.228,5.313,9.275,5
1.283,5.231,9.026,5
1.295,5.135,8.873,5
1.312,5.061,8.696,5
1.317,4.927,8.578,5
1.312,4.803,8.514,5
1.336,4.668,8.571,5
1.314,4.585,8.614,5
1.317,4.544,8.782,5
1.398,4.68,9.083,5
1.53,4.951,9.335,5
1.559,5.219,9.416,5
1.468,5.324,9.366,5
1.453,5.324,9.316,5
1.542,5.334,9.277,5
1.64,5.351,9.218,5
1.81,5.459,9.002,5
2.013,5.59,8.602,5
2.193,5.775,8.087,6
2.306,5.921,7.609,5
2.294,6.026,7.187,5
2.179,6.026,6.807,5
2.018,5.949,6.534,5
1.817,5.856,6.4,5
1.647,5.741,6.33,5
1.537,5.59,6.344,5
1.436,5.461,6.467,5
1.329,5.37,6.783,5
1.231,5.305,7.199,5
1.144,5.32,7.63,5
1.118,5.358,8.068,5
1.089,5.439,8.365,5
1.075,5.449,8.528,5
1.063,5.432,8.588,5
1.053,5.389,8.552,5
1.089,5.336,8.573,5
1.132,5.286,8.609,5
1.144,5.238,8.542,5
1.111,5.248,8.605,5
1.128,5.322,8.77,5
1.204,5.353,8.942,5
1.396,5.358,9.033,5
1.561,5.327,8.964,5
1.729,5.245,8.813,6
1.872,5.162,8.528,5
1.963,5.152,8.135,5
2.035,5.147,7.757,5
2.095,5.159,7.496,5
2.128,5.229,7.331,5
2.119,5.262,7.221,5
2.04,5.289,7.194,5
1.86,5.358,7.149,5
1.628,5.449,7.111,5
1.398,5.509,7.158,5
1.195,5.533,7.343,5
1.07,5.559,7.573,5
0.965,5.502,7.898,5
0.857,5.377,8.207,5
0.685,5.243,8.65,5
0.536,5.143,9.215,5
0.421,5.09,9.727,5
0.323,5.092,10.132,5
0.22,5.092,10.197,5
0.261,5.03,10.096,5
0.385,4.937,9.708,5
0.663,4.819,9.122,5
0.927,4.709,8.36,5
1.073,4.688,7.491,5
1.262,4.7,6.684,6
1.494,4.661,6.016,5
1.669,4.716,5.368,5
1.932,4.786,4.915,5
2.231,4.815,4.561,5
2.483,4.874,4.319,5
2.71,4.91,4.252,5
2.909,4.953,4.317,5
3.05,4.992,4.398,5
3.115,4.982,4.578,5
3.244,4.98,4.807,5
3.385,5.008,5.03,5
3.598,4.98,5.186,5
3.814,4.908,5.222,5
3.95,4.951,5.214,5
4.044,4.944,5.198,5
4.101,4.939,5.269,5
4.156,4.996,5.375,5
4.257,5.037,5.497,5
4.314,5.078,5.557,5
4.259,5.054,5.511,5
4.168,5.044,5.554,5
4.056,5.04,5.729,5
3.97,5.035,5.945,5
3.986,5.013,6.172,5
3.979,5.052,6.385,6
3.879,5.099,6.613,5
3.737,5.147,6.821,5
3.677,5.176,6.986,5
3.685,5.226,7.147,5
3.728,5.245,7.199,5
3.869,5.212,7.214,5
3.996,5.226,7.101,5
4.051,5.2,6.991,5
4.128,5.181,6.924,5
4.096,5.181,6.991,5
4.053,5.222,7.221,5
4.02,5.327,7.503,5
3.948,5.408,7.738,5
3.857,5.504,7.994,5
3.713,5.573,8.248,5
3.484,5.641,8.571,5
3.352,5.772,8.822,5
3.314,5.89,8.918,5
3.203,5.985,8.846,5
3.029,6.117,8.7,5
2.782,6.136,8.566,5
2.641,6.148,8.459,5
2.526,6.198,8.396,5
2.428,6.237,8.415,5
2.279,6.244,8.581,6
2.052,6.227,8.856,5
1.906,6.232,9.194,5
1.748,6.206,9.557,5
1.647,6.119,9.883,5
1.726,6.033,10.151,5
2.025,6.105,10.372,5
2.416,6.287,10.455,5
2.545,6.5,10.319,5
2.282,6.629,10.075,5
1.956,6.658,10.053,5
1.695,6.617,10.271,5
1.448,6.605,10.606,5
1.207,6.625,10.927,5
1.097,6.735,11.066,5
1.001,6.79,10.999,5
0.967,6.809,10.69,5
0.936,6.768,10.235,5
0.893,6.629,9.749,5
0.773,6.395,9.38,5
0.627,6.162,9.17,5
0.417,5.87,9.148,5
0.177,5.571,9.332,5
-0.001,5.293,9.689,5
-0.114,5.083,10.096,5
-0.217,4.956,10.412,6
-0.169,4.882,10.628,5
-0.042,4.879,10.745,5
0.146,4.853,10.642,5
0.373,4.843,10.422,5
0.632,4.81,10.096,5
0.838,4.736,9.718,5
1.068,4.704,9.275,5
1.243,4.592,8.849,5
1.432,4.522,8.451,5
1.496,4.477,8.159,5
1.559,4.487,7.992,5
1.63,4.544,7.886,5
1.673,4.637,7.884,5
1.614,4.824,8.013,5
1.556,4.98,8.154,5
1.535,5.114,8.272,5
1.506,5.26,8.346,5
1.403,5.324,8.396,5
1.252,5.37,8.468,5
1.149,5.348,8.492,5
1.075,5.286,8.538,5
0.91,5.272,8.583,5
0.725,5.25,8.619,5
0.577,5.219,8.674,5
0.397,5.195,8.633,6
0.242,5.138,8.645,5
0.187,5.092,8.662,5
0.096,4.992,8.641,5
0.098,4.836,8.595,5
0.081,4.704,8.506,5
0.136,4.53,8.36,5
0.254,4.367,8.313,5
0.412,4.173,8.313,5
0.577,4.008,8.403,5
0.675,3.799,8.413,5
0.675,3.723,8.298,5
0.551,3.598,8.154,5
0.517,3.577,8.073,5
0.508,3.541,8.042,5
0.522,3.507,8.044,5
0.567,3.514,8.071,5
0.608,3.517,8.008,5
0.675,3.462,7.927,5
0.742,3.462,7.846,5
0.747,3.45,7.822,5
0.826,3.419,7.788,5
0.915,3.385,7.805,5
0.938,3.383,7.858,5
0.982,3.34,7.843,6
1.001,3.34,7.788,5
1.017,3.354,7.697,5
0.991,3.354,7.68,5
0.998,3.378,7.652,5
1.003,3.45,7.707,5
0.982,3.491,7.764,5
0.95,3.536,7.805,5
0.915,3.593,7.92,5
0.867,3.684,7.951,5
0.8,3.723,8.004,5
0.699,3.799,8.006,5
0.522,3.833,8.008,5
0.225,3.914,8.224,5
-0.083,4.036,8.53,5
-0.219,4.223,8.789,5
-0.241,4.388,8.945,5
-0.195,4.477,8.873,5
-0.128,4.544,8.626,5
-0.061,4.429,8.212,5
-0.006,4.393,7.776,5
0.079,4.398,7.386,5
0.218,4.379,6.979,5
0.421,4.422,6.651,5
0.618,4.458,6.337,5
0.773,4.558,6.067,5
0.9,4.671,5.976,6
1.08,4.838,5.93,5
1.25,4.989,5.964,5
1.281,5.126,6.016,5
1.283,5.281,6.129,5
1.283,5.415,6.253,5
1.29,5.559,6.397,5
1.319,5.681,6.562,5
1.348,5.731,6.651,5
1.281,5.799,6.732,5
1.144,5.784,6.957,5
1.027,5.811,7.123,5
0.938,5.813,7.364,5
0.826,5.801,7.652,5
0.699,5.782,8.042,5
0.656,5.712,8.394,5
0.687,5.631,8.712,5
0.73,5.499,8.925,5
0.761,5.339,9.208,5
0.888,5.205,9.524,5
1.113,5.114,9.938,5
1.451,5.107,10.168,5
1.707,5.212,10.192,5
1.793,5.265,10.099,5
1.755,5.289,9.921,6
1.786,5.253,9.787,5
1.781,5.224,9.787,5
1.64,5.205,9.859,5
1.439,5.262,9.979,5
1.147,5.423,10.072,5
0.879,5.6,10.103,5
0.622,5.775,10.127,5
0.345,5.861,10.079,5
0.077,5.887,9.938,5
-0.097,5.779,9.943,5
-0.2,5.547,9.945,5
-0.219,5.236,10.149,5
-0.217,4.865,10.496,5
-0.088,4.546,10.908,5
0.079,4.319,11.384,5
0.148,4.137,11.791,5
0.273,3.945,12.155,5
0.431,3.783,12.402,5
0.627,3.649,12.383,5
0.845,3.546,12.174,5
1.08,3.5,11.664,5
1.209,3.553,11.087,5
1.324,3.632,10.474,5
1.341,3.708,9.943,5
1.374,3.826,9.543,6
1.389,3.883,9.218,5
1.42,3.981,8.937,5
1.436,4.024,8.626,5
1.441,4.123,8.408,5
1.48,4.223,8.222,5
1.496,4.293,8.037,5
1.511,4.386,7.901,5
1.515,4.472,7.771,5
1.484,4.484,7.731,5
1.463,4.498,7.654,5
1.41,4.455,7.601,5
1.271,4.386,7.716,5
1.204,4.374,7.884,5
1.12,4.376,8.03,5
1.07,4.408,8.121,5
1.017,4.458,8.195,5
0.984,4.489,8.226,5
1.008,4.487,8.202,5
0.974,4.484,8.195,5
0.836,4.501,8.31,5
0.807,4.489,8.427,5
0.764,4.422,8.657,5
0.634,4.4,9.004,5
0.383,4.463,9.368,5
0.244,4.534,9.72,5
0.23,4.549,10.027,6
0.314,4.498,10.07,5
0.364,4.465,9.986,5
0.407,4.357,9.818,5
0.608,4.226,9.601,5
0.96,4.111,9.249,5
1.298,4.065,8.787,5
1.664,3.993,8.248,5
2.002,3.972,7.791,5
2.318,4.012,7.36,5
2.466,4.065,7.07,5
2.624,4.127,6.819,5
2.672,4.233,6.74,5
2.66,4.379,6.859,5
2.655,4.482,6.926,5
2.689,4.561,6.957,5
2.631,4.628,7.099,5
2.514,4.731,7.369,5
2.48,4.736,7.752,5
2.411,4.716,8.075,5
2.332,4.664,8.289,5
2.284,4.594,8.308,5
2.303,4.587,8.207,5
2.279,4.577,8.047,5
2.258,4.625,7.846,6
2.145,4.685,7.647,5
2.083,4.774,7.58,5
2.03,4.908,7.546,5
1.997,4.958,7.52,5
1.961,5.028,7.491,5
1.97,5.104,7.465,5
1.944,5.154,7.515,5
1.92,5.176,7.633,5
1.894,5.183,7.824,5
1.705,5.169,8.174,5
1.551,5.162,8.492,5
1.468,5.181,8.753,5
1.446,5.164,8.949,5
1.477,5.09,9.081,5
1.542,5.035,9.071,5
1.587,4.951,9.031,5
1.666,4.841,8.918,5
1.767,4.69,8.832,5
1.894,4.585,8.763,5
1.973,4.544,8.727,5
2.104,4.513,8.722,5
2.188,4.496,8.691,5
2.253,4.544,8.614,5
2.31,4.577,8.547,5
2.385,4.656,8.59,6
2.432,4.738,8.684,5
2.521,4.75,8.652,5
2.55,4.745,8.636,5
2.523,4.719,8.65,5
2.397,4.757,8.72,5
2.318,4.791,8.818,5
2.277,4.853,8.854,5
2.298,4.891,8.858,5
2.416,4.86,8.885,5
2.586,4.937,8.916,5
2.799,5.064,8.933,5
2.995,5.286,8.789,5
3.081,5.49,8.506,5
3.16,5.605,8.128,5
3.246,5.66,7.834,5
3.285,5.662,7.573,5
3.148,5.652,7.391,5
2.909,5.624,7.29,5
2.619,5.648,7.398,5
2.351,5.681,7.592,5
2.107,5.731,7.901,5
1.841,5.758,8.253,5
1.669,5.763,8.624,5
1.544,5.7,9.052,6
1.324,5.521,9.445,5
1.118,5.26,9.869,5
1.02,4.925,10.348,5
0.97,4.633,10.877,5
1.082,4.295,11.451,5
1.274,3.91,11.818,5
1.492,3.644,11.99,5
1.743,3.435,11.968,5
2.109,3.364,11.679,5
2.511,3.306,11.463,5
2.672,3.282,11.03,5
2.696,3.385,10.534,5
2.701,3.505,10.079,5
2.614,3.658,9.682,5
2.504,3.795,9.378,5
2.337,3.929,9.227,5
2.078,4.111,9.119,5
1.882,4.285,9.019,5
1.791,4.431,8.873,5
1.606,4.542,8.705,5
1.482,4.609,8.54,5
1.381,4.554,8.391,5
1.31,4.549,8.344,5
1.278,4.434,8.365,5
1.271,4.29,8.418,6
1.264,4.115,8.557,5
1.257,3.969,8.739,5
1.235,3.864,8.887,5
1.199,3.775,9.036,5
1.18,3.696,9.095,5
1.161,3.641,9.086,5
1.152,3.577,9.076,5
1.159,3.605,9.012,5
1.132,3.572,8.942,5
1.164,3.558,8.827,5
1.171,3.505,8.669,5
1.173,3.519,8.473,5
1.161,3.507,8.248,5
1.123,3.526,8.071,5
1.089,3.538,8.006,5
1.061,3.579,7.965,5
1.027,3.629,7.922,5
1.017,3.689,7.824,5
1.041,3.687,7.714,5
1.037,3.716,7.63,5
1.022,3.696,7.486,5
1.027,3.718,7.29,5
1.049,3.73,7.075,5
1.025,3.723,6.871,5
0.994,3.696,6.634,6
1.02,3.713,6.4,5
0.996,3.718,6.172,5
0.938,3.72,5.981,5
0.821,3.656,5.818,5
0.716,3.665,5.681,5
0.577,3.613,5.55,5
0.469,3.596,5.447,5
0.323,3.613,5.42,5
0.213,3.637,5.394,5
0.136,3.672,5.411,5
0.077,3.661,5.516,5
0.108,3.596,5.655,5
0.196,3.548,5.906,5
