sensorspeed,units,gravity,Accuracy
0.821,0.064,9.802,5
0.838,0.084,9.771,5
0.838,0.055,9.783,5
0.845,0.086,9.771,5
0.826,0.084,9.792,5
0.831,0.084,9.756,5
0.828,0.04,9.804,5
0.845,0.084,9.804,5
0.816,0.072,9.78,5
0.848,0.105,9.838,5
0.848,0.064,9.792,6
0.838,0.081,9.799,5
0.84,0.079,9.799,5
0.831,0.062,9.79,5
0.807,0.055,9.763,5
0.804,0.069,9.771,5
0.826,0.122,9.759,5
0.824,0.072,9.823,5
0.819,0.076,9.79,5
0.816,0.081,9.773,5
0.85,0.103,9.814,5
0.826,0.103,9.799,5
0.852,0.06,9.771,5
0.838,0.096,9.768,5
0.871,0.096,9.802,5
0.848,0.108,9.756,5
0.824,0.072,9.778,5
0.824,0.079,9.763,5
0.792,0.076,9.795,5
0.828,0.081,9.804,5
0.802,0.079,9.783,5
0.814,0.084,9.778,5
0.792,0.079,9.811,5
0.831,0.072,9.792,5
0.831,0.096,9.768,6
0.804,0.052,9.792,5
0.812,0.088,9.792,5
0.859,0.074,9.79,5
0.857,0.091,9.778,5
0.881,0.069,9.78,5
0.859,0.084,9.783,5
0.821,0.081,9.79,5
0.893,0.074,9.763,5
0.84,0.086,9.756,5
0.833,0.1,9.797,5
0.857,0.081,9.775,5
0.859,0.06,9.787,5
0.879,0.086,9.766,5
0.814,0.062,9.787,5
0.812,0.086,9.744,5
0.814,0.086,9.778,5
0.824,0.055,9.778,5
0.812,0.048,9.811,5
0.816,0.074,9.809,5
0.79,0.062,9.79,5
0.843,0.057,9.783,5
0.833,0.06,9.771,5
0.867,0.072,9.79,5
0.804,0.074,9.835,5
0.797,0.069,9.744,6
0.838,0.084,9.771,5
0.826,0.05,9.787,5
0.821,0.076,9.763,5
0.8,0.045,9.83,5
0.859,0.096,9.771,5
0.862,0.091,9.735,5
0.831,0.05,9.802,5
0.824,0.084,9.809,5
0.824,0.108,9.814,5
0.843,0.093,9.778,5
0.848,0.074,9.795,5
0.852,0.1,9.802,5
0.848,0.067,9.804,5
0.833,0.088,9.809,5
0.855,0.093,9.778,5
0.838,0.062,9.756,5
0.807,0.05,9.783,5
0.824,0.074,9.783,5
0.821,0.105,9.751,5
0.838,0.086,9.783,5
0.812,0.098,9.766,5
0.819,0.091,9.754,5
0.771,0.098,9.795,5
0.826,0.079,9.79,6
0.838,0.084,9.799,5
0.802,0.057,9.761,5
0.836,0.096,9.809,5
0.821,0.076,9.799,5
0.812,0.093,9.806,5
0.816,0.115,9.78,5
0.836,0.076,9.818,5
0.833,0.091,9.768,5
0.848,0.076,9.78,5
0.814,0.117,9.754,5
0.807,0.074,9.747,5
0.838,0.096,9.778,5
0.848,0.074,9.806,5
0.85,0.064,9.802,5
0.831,0.108,9.792,5
0.848,0.091,9.783,5
0.831,0.05,9.768,5
0.826,0.04,9.792,5
0.845,0.093,9.756,5
0.869,0.069,9.833,5
0.828,0.055,9.83,5
0.807,0.062,9.783,5
0.859,0.103,9.792,5
0.821,0.086,9.761,6
0.814,0.038,9.78,5
0.797,0.072,9.78,5
0.814,0.088,9.766,5
0.807,0.093,9.775,5
0.828,0.079,9.818,5
0.831,0.062,9.816,5
0.831,0.057,9.811,5
0.802,0.086,9.763,5
0.855,0.072,9.773,5
0.816,0.119,9.771,5
0.78,0.093,9.828,5
0.833,0.093,9.804,5
0.838,0.074,9.795,5
0.867,0.064,9.775,5
0.8,0.091,9.771,5
0.814,0.057,9.792,5
0.84,0.079,9.768,5
0.828,0.045,9.783,5
0.826,0.052,9.78,5
0.826,0.072,9.811,5
0.797,0.093,9.79,5
0.8,0.067,9.763,5
0.848,0.098,9.795,5
0.828,0.062,9.787,6
0.833,0.067,9.78,5
0.814,0.081,9.778,5
0.857,0.074,9.787,5
0.859,0.079,9.759,5
0.838,0.079,9.773,5
0.821,0.096,9.785,5
0.812,0.091,9.804,5
0.843,0.069,9.799,5
0.84,0.048,9.766,5
0.821,0.069,9.792,5
0.809,0.062,9.806,5
0.857,0.079,9.761,5
0.848,0.093,9.749,5
0.814,0.093,9.783,5
0.824,0.096,9.751,5
0.809,0.079,9.802,5
0.855,0.103,9.79,5
0.838,0.074,9.775,5
0.812,0.093,9.773,5
0.795,0.06,9.775,5
0.821,0.055,9.802,5
0.833,0.11,9.744,5
0.838,0.076,9.814,5
0.826,0.076,9.811,5
0.819,0.072,9.802,6
0.804,0.112,9.749,5
0.826,0.086,9.78,5
0.845,0.098,9.804,5
0.804,0.064,9.799,5
0.852,0.076,9.787,5
0.836,0.1,9.802,5
0.828,0.093,9.792,5
0.855,0.1,9.763,5
0.819,0.076,9.795,5
0.795,0.093,9.761,5
0.807,0.086,9.756,5
0.845,0.11,9.79,5
0.809,0.074,9.826,5
0.857,0.062,9.795,5
0.814,0.081,9.771,5
0.838,0.103,9.783,5
0.809,0.084,9.751,5
0.836,0.081,9.787,5
0.814,0.112,9.787,5
0.824,0.064,9.768,5
0.804,0.079,9.783,5
0.836,0.06,9.79,5
0.831,0.081,9.79,5
0.838,0.079,9.797,5
0.792,0.074,9.756,6
0.795,0.057,9.773,5
0.824,0.074,9.792,5
0.812,0.072,9.747,5
0.848,0.064,9.792,5
0.826,0.076,9.785,5
0.828,0.048,9.835,5
0.797,0.093,9.79,5
0.831,0.093,9.787,5
0.819,0.127,9.763,5
0.833,0.064,9.804,5
0.857,0.074,9.806,5
0.831,0.093,9.818,5
0.828,0.086,9.833,5
0.828,0.091,9.768,5
0.84,0.062,9.79,5
0.797,0.06,9.761,5
0.852,0.091,9.785,5
0.831,0.119,9.775,5
0.824,0.072,9.783,5
0.814,0.062,9.818,5
0.814,0.074,9.775,5
0.831,0.122,9.785,5
0.8,0.057,9.785,5
0.848,0.081,9.806,5
0.836,0.076,9.783,6
0.807,0.093,9.766,5
0.804,0.06,9.763,5
0.85,0.072,9.799,5
0.804,0.086,9.787,5
0.804,0.06,9.785,5
0.826,0.112,9.792,5
0.821,0.088,9.821,5
0.821,0.069,9.742,5
0.833,0.072,9.799,5
0.812,0.112,9.785,5
0.804,0.115,9.737,5
0.855,0.064,9.787,5
0.857,0.084,9.787,5
0.836,0.076,9.778,5
0.819,0.108,9.766,5
0.836,0.062,9.78,5
0.855,0.081,9.797,5
0.814,0.076,9.806,5
0.831,0.105,9.795,5
0.826,0.093,9.766,5
0.85,0.098,9.792,5
0.845,0.072,9.749,5
0.838,0.096,9.775,5
0.809,0.093,9.759,6
0.838,0.067,9.785,5
0.819,0.086,9.766,5
0.843,0.026,9.811,5
0.821,0.079,9.799,5
0.833,0.093,9.821,5
0.843,0.091,9.773,5
0.802,0.076,9.761,5
0.845,0.074,9.792,5
0.826,0.084,9.732,5
0.84,0.093,9.797,5
0.848,0.096,9.79,5
0.84,0.048,9.775,5
0.812,0.1,9.783,5
0.826,0.076,9.747,5
0.809,0.076,9.778,5
0.802,0.067,9.783,5
0.85,0.088,9.775,5
0.838,0.062,9.78,5
0.843,0.069,9.778,5
0.816,0.103,9.756,5
0.812,0.076,9.78,5
0.79,0.057,9.792,5
0.85,0.069,9.809,5
0.828,0.091,9.771,5
0.792,0.06,9.749,6
0.84,0.072,9.797,5
0.855,0.088,9.778,5
0.857,0.103,9.811,5
0.85,0.074,9.783,5
0.874,0.048,9.759,5
0.833,0.064,9.775,5
0.819,0.072,9.775,5
0.836,0.117,9.763,5
0.84,0.086,9.773,5
0.807,0.081,9.787,5
0.826,0.067,9.792,5
0.821,0.06,9.802,5
0.814,0.05,9.787,5
0.826,0.081,9.766,5
0.816,0.079,9.795,5
0.828,0.091,9.773,5
0.824,0.112,9.768,5
0.812,0.057,9.792,5
0.807,0.086,9.806,5
0.833,0.081,9.778,5
0.845,0.105,9.749,5
0.843,0.093,9.759,5
0.838,0.081,9.739,5
0.8,0.045,9.742,6
0.826,0.072,9.754,5
0.804,0.091,9.814,5
0.831,0.088,9.787,5
0.821,0.069,9.768,5
0.828,0.055,9.787,5
0.831,0.098,9.806,5
0.864,0.076,9.78,5
0.828,0.074,9.761,5
0.824,0.088,9.823,5
0.85,0.112,9.785,5
0.836,0.081,9.763,5
0.838,0.062,9.799,5
0.824,0.091,9.759,5
0.838,0.105,9.792,5
0.821,0.139,9.773,5
0.828,0.086,9.799,5
0.821,0.086,9.771,5
0.843,0.06,9.833,5
0.804,0.091,9.768,5
0.836,0.079,9.79,5
0.845,0.098,9.756,5
0.809,0.064,9.768,5
0.819,0.064,9.773,5
0.776,0.093,9.802,6
0.804,0.098,9.79,5
0.824,0.052,9.744,5
0.84,0.079,9.773,5
0.826,0.096,9.787,5
0.836,0.069,9.785,5
0.859,0.072,9.847,5
0.826,0.084,9.797,5
0.8,0.098,9.83,5
0.797,0.067,9.806,5
0.845,0.103,9.771,5
0.802,0.11,9.783,5
0.831,0.038,9.787,5
0.807,0.069,9.778,5
0.824,0.081,9.787,5
0.852,0.105,9.747,5
0.838,0.048,9.83,5
0.819,0.04,9.811,5
0.809,0.052,9.778,5
0.864,0.088,9.768,5
0.816,0.072,9.761,5
0.852,0.074,9.778,5
0.838,0.072,9.773,5
0.824,0.084,9.795,5
0.812,0.081,9.751,6
0.831,0.067,9.744,5
0.819,0.084,9.795,5
0.828,0.067,9.802,5
0.826,0.074,9.78,5
0.838,0.093,9.754,5
0.821,0.1,9.778,5
0.783,0.079,9.806,5
0.812,0.072,9.818,5
0.812,0.057,9.766,5
0.812,0.076,9.775,5
0.812,0.088,9.768,5
0.802,0.105,9.799,5
0.833,0.1,9.806,5
0.819,0.076,9.799,5
0.797,0.076,9.799,5
0.838,0.069,9.795,5
0.831,0.057,9.787,5
0.802,0.088,9.792,5
0.824,0.091,9.797,5
0.85,0.055,9.787,5
0.843,0.069,9.785,5
0.84,0.067,9.818,5
0.838,0.086,9.759,5
0.819,0.117,9.749,6
0.821,0.069,9.785,5
0.857,0.093,9.783,5
0.836,0.084,9.763,5
0.855,0.096,9.766,5
0.812,0.072,9.754,5
0.826,0.072,9.79,5
0.797,0.098,9.773,5
0.797,0.081,9.785,5
0.84,0.036,9.783,5
0.824,0.052,9.79,5
0.795,0.093,9.759,5
0.826,0.052,9.778,5
0.838,0.076,9.795,5
0.812,0.057,9.816,5
0.814,0.076,9.823,5
0.814,0.062,9.797,5
0.838,0.076,9.783,5
0.797,0.064,9.783,5
0.8,0.038,9.797,5
0.824,0.074,9.773,5
0.833,0.069,9.797,5
0.852,0.093,9.783,5
0.804,0.06,9.783,5
0.809,0.072,9.795,5
0.828,0.091,9.806,6
0.85,0.067,9.773,5
0.831,0.074,9.785,5
0.838,0.112,9.828,5
0.807,0.076,9.811,5
0.862,0.052,9.823,5
0.828,0.081,9.768,5
0.824,0.05,9.804,5
0.828,0.096,9.783,5
0.788,0.076,9.79,5
0.843,0.079,9.773,5
0.859,0.06,9.795,5
0.857,0.069,9.778,5
0.824,0.055,9.754,5
0.859,0.086,9.785,5
0.807,0.079,9.773,5
0.826,0.079,9.802,5
0.812,0.088,9.768,5
0.804,0.05,9.79,5
0.85,0.084,9.747,5
0.867,0.069,9.759,5
0.843,0.081,9.804,5
0.804,0.072,9.773,5
0.816,0.093,9.792,5
0.79,0.086,9.795,6
0.838,0.072,9.811,5
0.804,0.062,9.766,5
0.776,0.067,9.783,5
0.828,0.086,9.78,5
0.855,0.081,9.792,5
0.831,0.091,9.766,5
0.795,0.076,9.806,5
0.831,0.081,9.84,5
0.852,0.096,9.759,5
0.828,0.105,9.778,5
0.824,0.093,9.797,5
0.833,0.043,9.785,5
0.804,0.098,9.787,5
0.85,0.067,9.797,5
0.838,0.122,9.778,5
0.833,0.062,9.821,5
0.792,0.086,9.816,5
0.79,0.105,9.778,5
0.852,0.098,9.761,5
0.824,0.074,9.754,5
0.824,0.079,9.792,5
0.814,0.119,9.754,5
0.84,0.096,9.775,5
0.816,0.096,9.804,5
0.843,0.057,9.818,6
0.826,0.072,9.763,5
0.84,0.043,9.768,5
0.848,0.081,9.737,5
0.836,0.067,9.79,5
0.828,0.064,9.804,5
0.812,0.072,9.761,5
0.836,0.062,9.761,5
0.831,0.088,9.802,5
0.843,0.076,9.806,5
0.807,0.067,9.79,5
0.84,0.057,9.763,5
0.8,0.1,9.771,5
0.795,0.05,9.78,5
0.824,0.084,9.754,5
0.804,0.067,9.802,5
0.828,0.067,9.842,5
0.826,0.086,9.802,5
0.838,0.086,9.797,5
0.804,0.057,9.785,5
0.802,0.062,9.768,5
0.833,0.105,9.773,5
0.857,0.1,9.804,5
0.838,0.031,9.78,5
0.833,0.045,9.802,5
0.85,0.079,9.833,6
0.816,0.105,9.775,5
0.8,0.108,9.775,5
0.807,0.074,9.79,5
0.848,0.069,9.806,5
0.821,0.108,9.768,5
0.867,0.055,9.795,5
0.836,0.057,9.747,5
0.824,0.069,9.773,5
0.821,0.091,9.759,5
0.821,0.084,9.78,5
0.833,0.084,9.792,5
0.809,0.081,9.766,5
0.84,0.055,9.773,5
0.848,0.108,9.773,5
0.838,0.093,9.766,5
0.788,0.084,9.747,5
0.852,0.048,9.78,5
0.831,0.098,9.785,5
0.819,0.064,9.797,5
0.831,0.067,9.804,5
0.84,0.088,9.771,5
0.836,0.098,9.806,5
0.814,0.088,9.811,6
0.843,0.088,9.768,5
0.812,0.079,9.766,5
0.809,0.088,9.818,5
0.821,0.11,9.797,5
0.848,0.093,9.759,5
0.828,0.108,9.747,5
0.85,0.062,9.773,5
0.819,0.069,9.823,5
0.828,0.076,9.809,5
0.836,0.1,9.773,5
0.8,0.096,9.763,5
0.838,0.1,9.814,5
0.819,0.105,9.797,5
0.809,0.079,9.771,5
0.797,0.091,9.759,5
0.836,0.072,9.806,5
0.804,0.098,9.814,5
0.828,0.086,9.802,5
0.85,0.086,9.78,5
0.843,0.081,9.768,5
0.821,0.076,9.804,5
0.814,0.088,9.802,5
0.864,0.062,9.804,5
0.843,0.074,9.816,5
0.843,0.098,9.809,6
0.795,0.096,9.804,5
0.831,0.076,9.792,5
0.833,0.086,9.771,5
0.809,0.055,9.771,5
0.831,0.081,9.783,5
0.848,0.081,9.802,5
0.843,0.05,9.763,5
0.824,0.091,9.778,5
0.807,0.043,9.766,5
0.79,0.069,9.795,5
0.814,0.072,9.802,5
0.824,0.069,9.785,5
0.836,0.084,9.771,5
0.852,0.096,9.751,5
0.831,0.052,9.799,5
0.831,0.069,9.79,5
0.857,0.064,9.768,5
0.84,0.117,9.783,5
0.773,0.064,9.811,5
0.845,0.072,9.761,5
0.864,0.098,9.797,5
0.857,0.062,9.778,5
0.821,0.103,9.783,5
0.836,0.074,9.804,6
0.804,0.081,9.83,5
0.831,0.067,9.826,5
0.833,0.093,9.742,5
0.831,0.064,9.744,5
0.828,0.069,9.771,5
0.826,0.081,9.785,5
0.843,0.088,9.804,5
0.816,0.088,9.773,5
0.85,0.05,9.778,5
0.8,0.086,9.739,5
0.836,0.074,9.804,5
0.812,0.079,9.799,5
0.776,0.038,9.792,5
0.809,0.098,9.806,5
0.824,0.096,9.787,5
0.852,0.091,9.783,5
0.816,0.067,9.778,5
0.797,0.036,9.809,5
0.804,0.105,9.78,5
0.85,0.105,9.768,5
0.816,0.108,9.763,5
0.838,0.069,9.816,5
0.821,0.1,9.775,5
0.821,0.079,9.766,6
0.819,0.086,9.771,5
0.821,0.067,9.795,5
0.814,0.076,9.775,5
0.833,0.06,9.756,5
0.848,0.062,9.804,5
0.828,0.1,9.804,5
0.85,0.086,9.804,5
0.838,0.088,9.759,5
0.855,0.069,9.806,5
0.836,0.096,9.78,5
0.824,0.093,9.806,5
0.848,0.067,9.811,5
0.833,0.086,9.814,5
0.828,0.093,9.773,5
0.859,0.112,9.785,5
0.852,0.081,9.804,5
0.848,0.045,9.802,5
0.836,0.06,9.804,5
0.826,0.093,9.787,5
0.85,0.084,9.804,5
0.84,0.076,9.783,5
0.845,0.064,9.814,5
0.812,0.098,9.809,5
0.814,0.084,9.797,5
0.836,0.055,9.79,6
0.809,0.091,9.792,5
0.848,0.086,9.785,5
0.836,0.103,9.792,5
0.831,0.062,9.785,5
0.831,0.069,9.766,5
0.826,0.045,9.816,5
0.84,0.067,9.792,5
0.843,0.084,9.783,5
0.826,0.076,9.778,5
0.838,0.048,9.747,5
0.828,0.079,9.759,5
0.821,0.108,9.78,5
0.84,0.108,9.799,5
0.824,0.069,9.778,5
0.821,0.052,9.811,5
0.836,0.1,9.775,5
0.843,0.062,9.799,5
0.843,0.072,9.787,5
0.831,0.103,9.763,5
0.826,0.112,9.768,5
0.819,0.086,9.79,5
0.857,0.105,9.802,5
0.812,0.098,9.763,5
0.843,0.052,9.802,6
0.833,0.086,9.78,5
0.826,0.069,9.771,5
0.797,0.074,9.78,5
0.8,0.048,9.804,5
0.795,0.072,9.783,5
0.828,0.064,9.763,5
0.862,0.096,9.787,5
0.833,0.072,9.79,5
0.824,0.081,9.799,5
0.79,0.057,9.775,5
0.84,0.067,9.739,5
0.828,0.096,9.727,5
0.869,0.079,9.84,5
0.836,0.105,9.78,5
0.843,0.072,9.756,5
0.833,0.088,9.759,5
0.826,0.062,9.787,5
0.821,0.103,9.783,5
0.848,0.084,9.797,5
0.809,0.074,9.766,5
0.824,0.091,9.766,5
0.864,0.079,9.797,5
0.845,0.119,9.795,5
0.838,0.081,9.775,5
0.802,0.115,9.78,6
0.824,0.093,9.804,5
0.814,0.062,9.797,5
0.797,0.079,9.811,5
0.785,0.074,9.802,5
0.804,0.079,9.773,5
0.828,0.091,9.795,5
0.792,0.096,9.811,5
0.814,0.038,9.804,5
0.809,0.055,9.806,5
0.826,0.076,9.818,5
0.807,0.076,9.778,5
0.802,0.052,9.806,5
0.814,0.093,9.783,5
0.848,0.076,9.761,5
0.836,0.06,9.804,5
0.804,0.079,9.763,5
0.869,0.086,9.785,5
0.84,0.084,9.787,5
0.84,0.06,9.79,5
0.843,0.086,9.761,5
0.876,0.069,9.787,5
0.838,0.081,9.787,5
0.828,0.067,9.759,5
0.84,0.112,9.763,6
0.838,0.084,9.768,5
0.85,0.093,9.768,5
0.816,0.081,9.771,5
0.836,0.057,9.795,5
0.84,0.06,9.78,5
0.845,0.06,9.785,5
0.814,0.093,9.744,5
0.812,0.091,9.78,5
0.812,0.057,9.78,5
0.792,0.043,9.802,5
0.795,0.072,9.799,5
0.816,0.069,9.795,5
0.819,0.096,9.814,5
0.816,0.06,9.763,5
0.84,0.04,9.804,5
0.819,0.074,9.809,5
0.819,0.086,9.792,5
0.826,0.086,9.739,5
0.848,0.074,9.785,5
0.816,0.062,9.768,5
0.838,0.091,9.816,5
0.874,0.105,9.811,5
0.831,0.079,9.766,5
0.833,0.096,9.809,6
0.831,0.093,9.802,5
0.862,0.079,9.797,5
0.855,0.086,9.747,5
0.876,0.074,9.775,5
0.826,0.079,9.79,5
0.855,0.05,9.804,5
0.855,0.096,9.79,5
0.843,0.064,9.818,5
0.833,0.081,9.79,5
0.831,0.05,9.804,5
0.852,0.079,9.763,5
0.821,0.1,9.739,5
0.845,0.072,9.802,5
0.809,0.076,9.761,5
0.831,0.062,9.783,5
0.809,0.091,9.783,5
0.828,0.069,9.785,5
0.831,0.081,9.751,5
0.816,0.074,9.787,5
0.821,0.055,9.73,5
0.821,0.048,9.754,5
0.85,0.098,9.814,5
0.797,0.079,9.766,5
0.828,0.064,9.84,6
0.824,0.093,9.79,5
0.802,0.072,9.802,5
0.79,0.069,9.783,5
0.8,0.062,9.797,5
0.8,0.052,9.802,5
0.797,0.069,9.766,5
0.836,0.088,9.804,5
0.838,0.086,9.775,5
0.859,0.081,9.775,5
0.845,0.079,9.785,5
0.84,0.079,9.785,5
0.824,0.093,9.756,5
0.809,0.088,9.792,5
0.809,0.084,9.797,5
0.859,0.079,9.785,5
0.862,0.108,9.737,5
0.848,0.079,9.761,5
0.824,0.11,9.785,5
0.821,0.091,9.79,5
0.876,0.117,9.754,5
0.819,0.084,9.751,5
0.826,0.033,9.809,5
0.79,0.074,9.795,5
0.831,0.05,9.775,5
0.826,0.088,9.766,6
0.788,0.086,9.802,5
0.785,0.084,9.799,5
0.831,0.091,9.785,5
0.857,0.108,9.775,5
0.819,0.105,9.775,5
0.838,0.06,9.814,5
0.8,0.067,9.766,5
0.814,0.074,9.754,5
0.828,0.096,9.83,5
0.831,0.088,9.811,5
0.828,0.122,9.778,5
0.852,0.072,9.792,5
0.792,0.076,9.756,5
0.814,0.069,9.768,5
0.855,0.108,9.775,5
0.833,0.088,9.816,5
0.859,0.067,9.811,5
0.845,0.091,9.809,5
0.84,0.079,9.79,5
0.804,0.069,9.783,5
0.848,0.057,9.806,5
0.831,0.088,9.792,5
0.859,0.052,9.751,6
0.821,0.072,9.763,5
0.821,0.074,9.778,5
0.848,0.084,9.795,5
0.836,0.045,9.771,5
0.836,0.069,9.783,5
0.824,0.112,9.783,5
0.859,0.096,9.814,5
0.838,0.119,9.806,5
0.826,0.076,9.785,5
0.836,0.091,9.787,5
0.804,0.076,9.795,5
0.819,0.067,9.804,5
0.819,0.11,9.785,5
0.826,0.088,9.747,5
0.836,0.091,9.747,5
0.859,0.079,9.771,5
0.821,0.079,9.783,5
0.816,0.067,9.797,5
0.826,0.072,9.759,5
0.833,0.074,9.787,5
0.821,0.081,9.787,5
0.85,0.072,9.785,5
0.838,0.091,9.78,5
0.833,0.091,9.78,5
0.857,0.064,9.739,6
0.831,0.043,9.768,5
0.859,0.074,9.799,5
0.833,0.103,9.78,5
0.859,0.096,9.773,5
0.845,0.096,9.773,5
0.857,0.067,9.79,5
0.848,0.098,9.775,5
0.85,0.084,9.778,5
0.826,0.1,9.775,5
0.814,0.079,9.804,5
0.864,0.067,9.802,5
0.84,0.062,9.754,5
0.809,0.079,9.763,5
0.792,0.098,9.802,5
0.812,0.084,9.828,5
0.804,0.093,9.742,5
0.852,0.088,9.763,5
0.826,0.091,9.79,5
0.833,0.103,9.809,5
0.824,0.112,9.804,5
0.828,0.076,9.747,5
0.833,0.103,9.792,5
0.802,0.091,9.809,5
0.848,0.074,9.795,6
0.828,0.084,9.816,5
0.819,0.088,9.756,5
0.804,0.052,9.771,5
0.816,0.076,9.787,5
0.843,0.088,9.787,5
0.845,0.096,9.761,5
0.862,0.069,9.809,5
0.836,0.084,9.821,5
0.831,0.098,9.821,5
0.838,0.091,9.787,5
0.855,0.072,9.79,5
0.848,0.096,9.766,5
0.821,0.081,9.799,5
0.838,0.081,9.768,5
0.845,0.081,9.751,5
0.824,0.1,9.756,5
0.814,0.062,9.787,5
0.84,0.072,9.799,5
0.821,0.081,9.78,5
0.826,0.103,9.799,5
0.795,0.076,9.78,5
0.824,0.057,9.804,5
0.819,0.062,9.761,5
0.821,0.038,9.778,5
0.821,0.1,9.778,6
0.831,0.074,9.804,5
0.812,0.096,9.797,5
0.833,0.105,9.773,5
0.836,0.1,9.79,5
0.804,0.079,9.763,5
0.845,0.1,9.766,5
0.809,0.076,9.773,5
0.84,0.1,9.828,5
0.864,0.108,9.775,5
0.826,0.076,9.79,5
0.812,0.084,9.783,5
0.833,0.086,9.768,5
0.869,0.112,9.787,5
0.821,0.076,9.773,5
0.807,0.062,9.79,5
0.821,0.067,9.775,5
0.84,0.098,9.78,5
0.833,0.084,9.775,5
0.831,0.079,9.78,5
0.826,0.093,9.771,5
0.838,0.084,9.795,5
0.828,0.105,9.795,5
0.826,0.052,9.809,5
0.78,0.064,9.821,6
0.792,0.069,9.771,5
0.838,0.093,9.763,5
0.814,0.062,9.763,5
0.845,0.074,9.79,5
0.812,0.079,9.814,5
0.836,0.067,9.816,5
0.857,0.098,9.761,5
0.831,0.055,9.797,5
0.816,0.064,9.787,5
0.876,0.079,9.804,5
0.874,0.103,9.79,5
0.836,0.088,9.804,5
0.871,0.086,9.783,5
0.828,0.081,9.763,5
0.843,0.072,9.799,5
0.826,0.074,9.783,5
0.84,0.081,9.773,5
0.819,0.086,9.766,5
0.824,0.103,9.826,5
0.836,0.098,9.802,5
0.833,0.084,9.785,5
0.831,0.096,9.771,5
0.828,0.091,9.768,5
0.836,0.05,9.787,6
0.804,0.048,9.761,5
0.826,0.081,9.756,5
0.759,0.079,9.785,5
0.795,0.072,9.783,5
0.814,0.124,9.804,5
0.836,0.072,9.771,5
0.824,0.1,9.761,5
0.821,0.072,9.838,5
0.812,0.076,9.823,5
0.857,0.081,9.763,5
0.848,0.103,9.725,5
0.843,0.124,9.768,5
0.869,0.084,9.802,5
0.857,0.108,9.761,5
0.879,0.093,9.756,5
0.864,0.11,9.821,5
0.893,0.069,9.821,5
0.867,0.105,9.814,5
0.871,0.05,9.79,5
0.845,0.098,9.802,5
0.816,0.079,9.763,5
0.795,0.086,9.79,5
0.804,0.098,9.806,5
0.819,0.081,9.773,6
0.802,0.084,9.79,5
0.771,0.076,9.859,5
0.766,0.096,9.783,5
0.792,0.072,9.737,5
0.809,0.064,9.739,5
0.807,0.069,9.792,5
0.804,0.084,9.775,5
0.809,0.076,9.787,5
0.828,0.091,9.816,5
0.826,0.088,9.821,5
0.828,0.081,9.816,5
0.85,0.1,9.747,5
0.848,0.072,9.73,5
0.852,0.086,9.742,5
0.855,0.086,9.795,5
0.843,0.074,9.816,5
0.867,0.069,9.811,5
0.855,0.103,9.771,5
0.848,0.098,9.742,5
0.919,0.096,9.792,5
0.898,0.086,9.78,5
0.893,0.05,9.818,5
0.836,0.1,9.823,5
0.85,0.105,9.775,6
0.833,0.103,9.751,5
0.788,0.064,9.785,5
0.795,0.067,9.783,5
0.816,0.062,9.744,5
0.809,0.081,9.761,5
0.771,0.055,9.78,5
0.783,0.055,9.787,5
0.776,0.096,9.749,5
0.761,0.103,9.78,5
0.737,0.086,9.766,5
0.785,0.072,9.811,5
0.8,0.096,9.799,5
0.821,0.067,9.785,5
0.802,0.086,9.747,5
0.84,0.076,9.747,5
0.843,0.069,9.759,5
0.869,0.05,9.727,5
0.867,0.129,9.771,5
0.855,0.105,9.83,5
0.876,0.086,9.795,5
0.888,0.076,9.787,5
0.883,0.067,9.802,5
0.871,0.069,9.768,5
0.871,0.05,9.761,5
0.862,0.096,9.771,6
0.857,0.093,9.797,5
0.871,0.091,9.778,5
0.84,0.072,9.759,5
0.828,0.057,9.792,5
0.8,0.081,9.768,5
0.824,0.081,9.771,5
0.814,0.093,9.783,5
0.828,0.076,9.775,5
0.824,0.04,9.799,5
0.821,0.062,9.775,5
0.785,0.108,9.742,5
0.824,0.064,9.809,5
0.797,0.079,9.833,5
0.78,0.067,9.766,5
0.826,0.103,9.763,5
0.797,0.096,9.785,5
0.814,0.081,9.763,5
0.833,0.086,9.763,5
0.855,0.067,9.78,5
0.843,0.052,9.771,5
0.831,0.076,9.761,5
0.843,0.045,9.797,5
0.848,0.067,9.778,5
0.852,0.088,9.766,6
0.833,0.088,9.766,5
0.826,0.1,9.804,5
0.804,0.086,9.775,5
0.831,0.067,9.775,5
0.812,0.079,9.778,5
0.826,0.06,9.785,5
0.833,0.086,9.78,5
0.816,0.043,9.759,5
0.812,0.072,9.797,5
0.821,0.062,9.759,5
0.843,0.079,9.761,5
0.857,0.091,9.806,5
0.862,0.069,9.771,5
0.833,0.055,9.761,5
0.867,0.079,9.818,5
0.85,0.091,9.795,5
0.855,0.057,9.792,5
0.838,0.086,9.747,5
0.867,0.103,9.766,5
0.843,0.096,9.742,5
0.857,0.072,9.763,5
0.864,0.048,9.797,5
0.821,0.079,9.79,5
0.828,0.084,9.799,6
0.807,0.086,9.766,5
0.828,0.084,9.792,5
0.809,0.1,9.795,5
0.807,0.06,9.821,5
0.771,0.086,9.783,5
0.78,0.072,9.816,5
0.821,0.1,9.792,5
0.773,0.103,9.768,5
0.785,0.103,9.749,5
0.78,0.105,9.773,5
0.809,0.088,9.797,5
0.797,0.076,9.806,5
0.816,0.045,9.818,5
0.821,0.11,9.739,5
